 0	  92.622	0.00000000	12.73	1.0000
 1	  93.388	0.00000000	14.39	1.0000
 2	  92.966	0.00000000	13.68	1.0000
 3	  91.161	0.00000000	13.66	1.0000
 4	  93.294	0.00000000	16.00	1.0000
 5	  93.608	0.00000000	13.69	1.0000
 6	  90.824	0.00000000	13.88	1.0000
 7	  91.595	1.16751099	14.73	1.0000
 8	  93.511	114.95661408	18.69	0.9500
 9	  92.814	76.76065214	18.96	0.9025
10	  92.120	38.04040412	18.59	0.8574
11	  89.603	17.32810077	18.21	0.8145
12	  92.994	13.00980920	18.18	0.7738
13	  93.181	11.60770091	18.67	0.7351
14	  90.860	11.26814727	18.25	0.6983
15	  91.294	11.31430744	17.26	0.6634
16	  92.025	11.56856563	21.40	0.6302
17	  94.194	11.58833185	20.72	0.5987
18	  93.388	11.74083050	20.13	0.5688
19	  93.164	11.91082247	20.86	0.5404
20	  93.544	12.03634460	25.19	0.5133
21	  93.930	12.25997439	19.48	0.4877
22	  94.705	12.76960265	16.93	0.4633
23	  95.019	13.17356585	18.57	0.4401
24	  94.512	13.06773111	19.19	0.4181
25	  95.271	13.06283897	18.82	0.3972
26	  93.662	12.77170598	19.53	0.3774
27	  94.054	12.80052766	25.00	0.3585
28	  92.386	12.59166406	20.38	0.3406
29	  94.087	12.46591163	19.69	0.3235
30	  94.878	12.42266528	19.99	0.3074
31	  95.445	12.41829406	19.48	0.2920
32	  94.544	12.57566638	18.25	0.2774
33	  92.965	12.78840603	18.41	0.2635
34	  94.537	12.72440108	18.69	0.2503
35	  95.199	12.67731072	18.94	0.2378
36	  93.721	12.48060311	19.04	0.2259
37	  94.396	11.92039091	18.84	0.2146
38	  95.210	11.94448587	19.65	0.2039
39	  95.413	12.06693645	21.03	0.1937
40	  94.439	12.27292956	19.10	0.1840
41	  94.546	12.04530448	19.43	0.1748
42	  94.610	12.03351529	19.17	0.1661
43	  94.998	11.62101678	20.04	0.1578
44	  94.069	11.55174286	18.72	0.1499
45	  93.658	11.29703954	18.58	0.1424
46	  93.756	11.02958385	19.78	0.1353
47	  94.652	10.72994928	20.29	0.1285
48	  92.395	10.65306517	19.12	0.1221
49	  94.453	10.43043034	19.95	0.1160
50	  95.379	10.32058777	20.45	0.1102
51	  92.828	9.85137432	20.06	0.1047
