 0	-294.000	0.00000000	31.91	1.0000
 1	-254.000	0.00000000	31.79	1.0000
 2	-262.000	0.00000000	35.08	1.0000
 3	-240.000	0.00000000	34.23	1.0000
 4	-252.000	0.00000000	34.63	1.0000
 5	-212.000	0.00000000	33.27	1.0000
 6	-280.000	0.00000000	30.81	1.0000
 7	-234.000	11.43825245	35.60	1.0000
 8	-261.000	1407.29170036	44.66	0.9900
 9	-249.000	1226.76815987	43.99	0.9801
10	-244.000	1110.67435551	41.89	0.9703
11	-208.000	1061.94274139	42.28	0.9606
12	-247.000	1028.96730947	42.76	0.9510
13	-237.000	999.12407684	40.57	0.9415
14	-230.000	970.84010077	44.83	0.9321
15	-257.000	939.51738405	47.54	0.9227
16	-195.000	910.47270250	38.26	0.9135
17	-232.000	878.89155817	41.13	0.9044
18	-249.000	849.62010622	47.47	0.8953
19	-207.000	816.68951750	42.10	0.8864
20	-204.000	788.65693188	36.52	0.8775
21	-206.000	759.20126867	38.26	0.8687
22	-207.000	733.02071953	38.80	0.8601
23	-215.000	708.32450247	41.37	0.8515
24	-221.000	684.19363260	37.71	0.8429
25	-196.000	664.38216925	38.74	0.8345
26	-218.000	643.43549156	37.72	0.8262
27	-198.000	623.06246662	42.15	0.8179
28	-262.000	604.16929722	41.46	0.8097
29	-175.000	587.61263561	37.22	0.8016
30	-234.000	569.47810650	41.67	0.7936
31	-232.000	553.77012682	50.47	0.7857
32	-221.000	534.40950179	39.51	0.7778
33	-170.000	518.96397829	39.95	0.7700
34	-233.000	501.55714893	44.45	0.7623
35	-241.000	489.16370821	52.34	0.7547
36	-222.000	473.17933059	57.54	0.7472
37	-224.000	457.03672028	56.94	0.7397
38	-224.000	445.81481934	54.28	0.7323
39	-267.000	430.72483611	56.51	0.7250
40	-186.000	415.85436344	57.73	0.7177
41	-252.000	400.25673985	58.82	0.7106
42	-248.000	389.21325278	59.95	0.7034
43	-252.000	375.63700366	58.62	0.6964
44	-241.000	363.38729286	56.58	0.6894
45	-268.000	347.51646566	58.14	0.6826
46	-238.000	334.24256349	51.54	0.6757
47	-233.000	321.01466227	52.54	0.6690
48	-274.000	310.43166614	58.13	0.6623
49	-212.000	297.74687195	56.17	0.6557
50	-239.000	287.03235316	55.82	0.6491
51	-247.000	275.57839322	49.11	0.6426
52	-238.000	263.53558350	50.57	0.6362
53	-267.000	250.76836109	47.33	0.6298
54	-256.000	239.04229283	49.75	0.6235
55	-229.000	229.92129612	47.23	0.6173
56	-228.000	216.63997447	50.21	0.6111
57	-254.000	209.54433668	47.73	0.6050
58	-265.000	198.22266567	50.85	0.5990
59	-219.000	189.34994090	51.46	0.5930
60	-212.000	181.03094685	49.16	0.5870
61	-231.000	172.82531333	47.73	0.5812
62	-203.000	164.82036030	46.98	0.5754
63	-231.000	156.70059013	44.25	0.5696
64	-229.000	152.05716050	50.80	0.5639
65	-205.000	146.25372124	41.77	0.5583
66	-204.000	139.56167620	46.54	0.5527
67	-193.000	136.23629779	40.02	0.5472
68	-156.000	131.81312639	47.54	0.5417
69	-240.000	126.55784118	44.51	0.5363
70	-225.000	122.98459929	50.43	0.5309
71	-212.000	118.52172673	48.26	0.5256
72	-198.000	112.89048284	44.08	0.5203
73	-155.000	110.88437682	43.37	0.5151
74	-232.000	108.01909786	48.72	0.5100
75	-194.000	104.07395208	44.24	0.5049
76	-184.000	103.57710910	46.08	0.4998
77	-216.000	100.18153721	46.08	0.4948
78	-165.000	96.93714386	42.04	0.4899
79	-205.000	94.42440283	46.61	0.4850
80	-195.000	90.90299195	42.26	0.4801
81	-192.000	89.26593226	44.72	0.4753
