0, 1548.4863546832803, 660.5179903029451, 1011.337280538463
1, 1567.1497724396243, 694.4484927887221, 1043.2184802067522
2, 1655.5806927431831, 694.281635592364, 1072.1190564544947
3, 1609.3097363548834, 694.8388000954501, 1057.4548908538616
4, 1627.6467893169756, 713.9129537105541, 1077.9601694676767
5, 1642.0668367106136, 693.9540596618444, 1067.4825279935094
6, 1635.1951317466858, 679.6213874326962, 1054.1885904148617
7, 1591.272736422737, 697.0527121933997, 1053.18610737271
8, 1646.73007228342, 701.7562886281765, 1074.9898529279342
9, 1679.2742717264202, 703.9872804354363, 1087.284566090166
10, 1623.4346809437739, 693.3180715321959, 1060.9225241507615
11, 1623.4432055930918, 687.9462749564634, 1056.8073172963686
