0, 0, 1732.6923909508507, 1734.2249063092409
0, 1, 1712.2750110895392, 1711.4252606475297
0, 2, 1726.434614229167, 1727.721353253448
0, 3, 1746.0430657419902, 1742.9723540826315
0, 4, 2781.638753326459, 2778.1586434313194
0, 5, 2814.824224316853, 2816.3774965368525
0, 6, 3099.591918844626, 3099.4662026450296
0, 7, 3076.3582370190134, 3075.4961092066183
0, 8, 3056.3619155719407, 3054.395379758161
0, 9, 3077.647590874443, 3073.645098295552
0, 10, 3080.5858021312365, 3080.627546163133
0, 11, 3113.1038170441616, 3111.0402851408558
0, 12, 3064.213946218347, 3063.5323355287055
0, 13, 3053.410844035514, 3050.4306859154663
0, 14, 3096.2920480851, 3097.4616759036885
0, 15, 3091.79114266631, 3092.2831008156495
0, 16, 3083.1770022475926, 3086.2904669742898
0, 17, 3136.8023890252866, 3137.596503949176
0, 18, 3108.994504400863, 3105.6586409568413
0, 19, 3170.321025586232, 3165.1801994530856
0, 20, 3170.321025586232, 3170.402021596519
0, 21, 3170.321025586232, 471.40464747589067
0, 22, 3170.321025586232, 70.71069712138342
0, 23, 3170.321025586232, 10.606604568205512
0, 24, 3116.7942782385003, 15768.46699302197
0, 25, 3116.7942782385003, -89.22928867176597
0, 26, 3116.7942782385003, -10.707514640613226
0, 27, 3116.7942782385003, -1.284901756873296
0, 28, 3116.2996020591345, 15565.048150568367
0, 29, 3116.2996020591345, -36.9604380954388
0, 30, 3124.3912157103346, 15575.966029661255
0, 31, 3073.3489076106457, 15670.464984225775
0, 32, 3073.3489076106457, -118.13034238774708
0, 33, 3073.3489076106457, -3.5439102716318303
0, 34, 3073.3489076106457, -0.10631730814930052
0, 35, 3073.3489076106457, -0.003189519244187977
0, 36, 3073.3489076106457, -9.568557834427338e-05
0, 37, 3073.3489076106457, -2.870567186619155e-06
0, 38, 3073.3489076106457, -8.611641533207148e-08
0, 39, 3073.3489076106457, -2.582964953035116e-09
0, 40, 3073.3489076106457, -7.821654435247183e-11
0, 41, 3073.3489076106457, -1.8189894035458565e-12
0, 42, 3073.3489076106457, 0.0
0, 43, 3073.3489076106457, 0.0
0, 44, 3073.3489076106457, 0.0
0, 45, 3073.3489076106457, 0.0
0, 46, 3073.3489076106457, 0.0
0, 47, 3073.3489076106457, 0.0
0, 48, 3073.3489076106457, 0.0
0, 49, 3073.3489076106457, 0.0
0, 50, 3073.3489076106457, 0.0
0, 51, 3073.3489076106457, 0.0
0, 52, 3073.3489076106457, 0.0
0, 53, 3073.3489076106457, 0.0
0, 54, 3073.3489076106457, 0.0
0, 55, 3073.3489076106457, 0.0
0, 56, 3073.3489076106457, 0.0
0, 57, 3073.3489076106457, 0.0
0, 58, 3073.3489076106457, 0.0
0, 59, 3073.3489076106457, 0.0
0, 60, 3073.3489076106457, 0.0
0, 61, 3073.3489076106457, 0.0
0, 62, 3073.3489076106457, 0.0
0, 63, 3073.3489076106457, 0.0
0, 64, 3073.3489076106457, 0.0
0, 65, 3073.3489076106457, 0.0
0, 66, 3073.3489076106457, 0.0
0, 67, 3073.3489076106457, 0.0
0, 68, 3073.3489076106457, 0.0
0, 69, 3073.3489076106457, 0.0
0, 70, 3073.3489076106457, 0.0
0, 71, 3073.3489076106457, 0.0
0, 72, 3073.3489076106457, 0.0
0, 73, 3073.3489076106457, 0.0
0, 74, 3073.3489076106457, 0.0
0, 75, 3073.3489076106457, 0.0
0, 76, 3073.3489076106457, 0.0
0, 77, 3073.3489076106457, 0.0
0, 78, 3073.3489076106457, 0.0
0, 79, 3073.3489076106457, 0.0
0, 80, 3073.3489076106457, 0.0
0, 81, 3073.3489076106457, 0.0
0, 82, 3073.3489076106457, 0.0
0, 83, 3073.3489076106457, 0.0
0, 84, 3073.3489076106457, 0.0
0, 85, 3073.3489076106457, 0.0
0, 86, 3073.3489076106457, 0.0
0, 87, 3073.3489076106457, 0.0
0, 88, 3073.3489076106457, 0.0
0, 89, 3073.3489076106457, 0.0
0, 90, 3073.3489076106457, 0.0
0, 91, 3073.3489076106457, 0.0
0, 92, 3073.3489076106457, 0.0
0, 93, 3073.3489076106457, 0.0
0, 94, 3073.3489076106457, 0.0
0, 95, 3073.3489076106457, 0.0
0, 96, 3073.3489076106457, 0.0
0, 97, 3073.3489076106457, 0.0
0, 98, 3073.3489076106457, 0.0
0, 99, 3073.3489076106457, 0.0
1, 0, 1723.384638489925, 25130.345998078403
1, 1, 1731.8601933536997, 27995.125603738783
1, 2, 2726.2777951942776, 31010.13860596213
1, 3, 2735.3860663983437, 30147.11321905954
1, 4, 2741.205169828905, 29607.95251659136
1, 5, 2695.376621037118, 31489.107265790793
1, 6, 2719.9903526824837, 37641.25264202621
1, 7, 2798.8291526501225, -6920.227245849244
1, 8, 2661.144256404606, 38293.64114600758
1, 9, 2750.4605377672306, 35397.27758247117
1, 10, 2806.5662960693676, 35689.754540444876
1, 11, 2699.0169389405637, 37734.16267015766
1, 12, 2673.161035847438, 42744.52414784168
1, 13, 2684.339160949089, -8534.791970815611
1, 14, 2731.6949052447703, 38928.80502326404
1, 15, 2731.6949052447703, 36204.96867642032
1, 16, 2740.289493225985, 107286.97623571246
1, 17, 2740.289493225985, -25557.349495622533
1, 18, 2703.144001966921, -9129.817343218245
1, 19, 2995.8971481572494, -8992.417113947151
1, 20, 3049.6297806301163, 32902.6020428985
1, 21, 3049.6297806301163, -7045.169852732768
1, 22, 3049.6297806301163, -1268.1305734919006
1, 23, 3049.6297806301163, -228.26350322853978
1, 24, 3049.6297806301163, -41.087430581137596
1, 25, 3010.5156484044214, 10854.981083148188
1, 26, 3032.954825026989, 4449.905105837104
1, 27, 3032.954825026989, -203.96248238902808
1, 28, 3032.954825026989, -24.475497886684025
1, 29, 3032.954825026989, -2.9370597464021557
1, 30, 3067.1039723818594, 6189.638328505867
1, 31, 3055.2743867820404, 2967.360523446343
1, 32, 3055.2743867820404, -153.48588255393406
1, 33, 3055.2743867820404, -9.209152953235389
1, 34, 3073.3489076106457, 3215.1499171171854
1, 35, 3073.3489076106457, -68.45390953598326
