 0	-293.000	0.00000000	16.85	1.0000
 1	-245.000	0.00000000	15.89	1.0000
 2	-234.000	0.00000000	15.00	1.0000
 3	-247.000	0.00000000	15.51	1.0000
 4	-208.000	0.00000000	16.10	1.0000
 5	-247.000	0.00000000	15.82	1.0000
 6	-252.000	0.00000000	15.78	1.0000
 7	-223.000	11.50711918	15.49	1.0000
 8	-226.000	1420.42699051	24.56	0.9500
 9	-236.000	1243.00053406	21.73	0.9025
10	-190.000	1094.57480526	20.35	0.8574
11	-181.000	1032.14441872	19.60	0.8145
12	-188.000	986.78087425	22.71	0.7738
13	-163.000	943.61925840	23.03	0.7351
14	-156.000	902.99827003	23.89	0.6983
15	-173.000	863.34381771	22.32	0.6634
16	-163.000	828.55490065	18.50	0.6302
17	-140.000	793.14189720	17.67	0.5987
18	-130.000	758.51371813	14.87	0.5688
19	-116.000	719.76739359	14.99	0.5404
20	-138.000	685.33867598	19.98	0.5133
21	-168.000	667.95099545	18.68	0.4877
22	-138.000	640.80347061	14.92	0.4633
23	 -89.000	617.57630634	11.74	0.4401
24	-100.000	587.49839258	12.87	0.4181
25	-145.000	564.87417316	14.96	0.3972
26	 -65.000	543.43384790	12.87	0.3774
27	 -73.000	518.73167062	11.12	0.3585
28	 -87.000	496.77923703	12.91	0.3406
29	 -63.000	478.54268169	12.41	0.3235
30	 -81.000	457.18682623	14.82	0.3074
31	-184.000	446.05110526	19.75	0.2920
32	-206.000	443.23142385	19.66	0.2774
33	-244.000	435.34299040	22.95	0.2635
34	-220.000	429.49342823	19.45	0.2503
35	-232.000	423.97976089	23.34	0.2378
36	-212.000	418.02969289	21.57	0.2259
37	-234.000	409.35706878	20.57	0.2146
38	-127.000	395.33398271	15.78	0.2039
39	 -54.000	377.26167965	12.22	0.1937
40	-115.000	355.42125988	13.05	0.1840
41	 -57.000	334.11906934	11.03	0.1748
42	 -32.000	313.87310839	11.57	0.1661
43	 -42.000	299.42079496	11.00	0.1578
44	 -37.000	283.98962808	11.19	0.1499
45	 -25.000	273.68567443	10.52	0.1424
46	 -15.000	261.80185318	10.18	0.1353
47	  -5.000	248.99164760	10.20	0.1285
48	 -21.000	238.36585009	11.19	0.1221
49	  -8.000	229.46242738	11.22	0.1160
50	 -33.000	219.60360301	12.62	0.1102
51	 -21.000	212.24953103	11.88	0.1047
52	 -15.000	203.72235715	12.18	0.0994
53	   4.000	198.67856085	10.55	0.0945
54	 -22.000	192.45592773	12.66	0.0897
55	 -29.000	187.61807704	12.48	0.0853
56	  -3.000	179.26985121	12.86	0.0810
57	  -6.000	173.71549499	12.86	0.0769
58	 -42.000	169.57631660	14.27	0.0731
59	  21.000	164.07156563	10.27	0.0694
60	  14.000	157.90106106	11.00	0.0660
61	 -13.000	155.15918159	11.57	0.0627
62	   4.000	150.23824346	9.58	0.0595
63	   4.000	145.40793175	12.62	0.0566
64	   5.000	141.22028512	9.21	0.0537
65	   9.000	137.24307507	13.26	0.0510
66	   5.000	134.53071409	11.94	0.0485
67	  13.000	132.08117336	11.12	0.0461
68	  16.000	126.67646545	14.24	0.0438
69	  21.000	123.84607875	10.76	0.0416
70	  -1.000	120.73284030	11.49	0.0395
71	 -56.000	122.61914963	12.96	0.0375
72	  28.000	118.40139389	10.41	0.0356
73	  11.000	115.87248439	13.23	0.0339
74	  23.000	114.17434615	11.49	0.0322
75	  24.000	111.44138169	13.85	0.0306
76	  24.000	110.06538236	11.28	0.0290
77	  22.000	108.83359241	11.28	0.0276
78	  15.000	105.14330196	10.99	0.0262
79	  14.000	102.36536759	11.59	0.0249
80	  36.000	99.38622177	13.97	0.0236
81	   1.000	97.66443825	11.06	0.0225
82	   7.000	97.13911003	13.03	0.0213
83	  31.000	95.69265825	15.46	0.0203
84	  24.000	93.14831108	13.22	0.0193
85	  30.000	90.22589391	12.85	0.0183
86	  20.000	89.62735152	11.61	0.0174
87	  28.000	86.32142776	12.82	0.0165
88	  37.000	85.74659783	11.45	0.0157
89	  36.000	83.11898136	10.94	0.0149
90	  36.000	81.36163497	13.27	0.0142
91	  36.000	78.60131657	10.79	0.0135
92	  32.000	77.95380056	10.95	0.0128
93	  37.000	75.69872722	10.99	0.0121
94	  27.000	72.71270564	12.42	0.0115
95	  34.000	72.58308023	12.18	0.0110
96	  37.000	69.72273451	10.88	0.0104
97	  37.000	70.04178712	11.87	0.0100
98	  18.000	67.34319064	16.11	0.0100
99	  28.000	64.99339846	11.55	0.0100
100	  33.000	62.89362711	11.36	0.0100
101	  36.000	61.21319777	11.97	0.0100
102	  22.000	61.71729428	13.10	0.0100
103	  36.000	60.10549909	11.09	0.0100
104	  30.000	57.26631972	11.06	0.0100
105	  38.000	56.44321266	12.71	0.0100
106	  37.000	56.21700969	14.44	0.0100
107	  25.000	54.21023184	17.44	0.0100
108	  31.000	52.55870962	12.02	0.0100
109	  37.000	50.66579106	16.16	0.0100
110	  24.000	50.88440081	12.68	0.0100
111	  19.000	49.63235572	12.99	0.0100
112	  27.000	48.87623563	14.92	0.0100
113	  36.000	48.18709391	11.97	0.0100
114	  36.000	48.24914125	11.52	0.0100
115	  38.000	47.33916882	11.68	0.0100
116	  36.000	45.87875137	11.78	0.0100
117	  24.000	45.51167184	13.02	0.0100
118	  33.000	45.06706244	13.86	0.0100
119	  37.000	44.78242868	13.35	0.0100
120	  34.000	43.99912497	12.22	0.0100
121	  32.000	44.84781665	13.45	0.0100
