 0	-298.000	0.00000000	29.13	1.0000
 1	-252.000	0.00000000	27.58	1.0000
 2	-216.000	0.00000000	24.34	1.0000
 3	-246.000	0.00000000	19.78	1.0000
 4	-234.000	0.00000000	15.71	1.0000
 5	-230.000	0.00000000	16.79	1.0000
 6	-251.000	0.00000000	18.28	1.0000
 7	-203.000	11.53435516	16.89	1.0000
 8	-266.000	1418.84174728	26.82	0.9900
 9	-222.000	1219.01801205	23.39	0.9801
10	-235.000	1106.18112087	21.39	0.9703
11	-210.000	1062.47777081	21.26	0.9606
12	-215.000	1030.46520424	24.00	0.9510
13	-242.000	999.25963163	20.84	0.9415
14	-209.000	970.49745941	21.71	0.9321
15	-227.000	941.72777081	25.29	0.9227
16	-205.000	909.00483465	22.98	0.9135
17	-211.000	883.86429453	21.00	0.9044
18	-231.000	857.45877218	23.80	0.8953
19	-226.000	827.52652121	29.02	0.8864
20	-233.000	805.12487268	21.06	0.8775
21	-227.000	779.58875227	20.83	0.8687
22	-222.000	758.97165203	19.31	0.8601
23	-190.000	737.45066881	24.03	0.8515
24	-213.000	715.52757263	30.09	0.8429
25	-196.000	695.77125692	26.32	0.8345
26	-204.000	677.29150867	20.11	0.8262
27	-199.000	656.86136484	18.97	0.8179
28	-196.000	637.54762363	27.77	0.8097
29	-215.000	618.07243538	31.66	0.8016
30	-203.000	600.94826651	31.83	0.7936
31	-138.000	579.46616459	20.66	0.7857
32	-218.000	560.09228969	22.97	0.7778
33	-180.000	542.84661412	24.03	0.7700
34	-204.000	526.34085917	31.94	0.7623
35	-214.000	507.89818954	31.23	0.7547
36	-203.000	490.32789469	32.80	0.7472
37	-212.000	475.21269584	32.68	0.7397
38	-212.000	459.20642161	32.79	0.7323
39	-232.000	441.49001527	34.33	0.7250
40	-199.000	428.23324275	31.55	0.7177
41	-219.000	416.78510427	22.11	0.7106
42	-215.000	398.06648231	19.82	0.7034
43	-184.000	388.71443343	20.67	0.6964
44	-190.000	372.02613688	18.68	0.6894
45	-209.000	357.75366116	20.01	0.6826
46	-228.000	347.53668737	20.19	0.6757
47	-205.000	333.86710477	19.98	0.6690
48	-259.000	319.82051659	21.61	0.6623
