 0	-469.000	0.00000000	51.66	1.0000
 1	-1151.000	0.00000000	49.27	1.0000
 2	-850.000	0.00000000	52.93	1.0000
 3	-1434.000	0.00000000	49.37	1.0000
 4	-904.000	0.00000000	51.72	1.0000
 5	-939.000	0.00000000	49.33	1.0000
 6	-1645.000	0.00000000	50.35	1.0000
 7	-1375.000	153.95353699	49.24	1.0000
 8	-2096.000	20476.36058044	51.92	0.9500
 9	-655.000	19235.06759644	47.40	0.9025
10	-1338.000	15162.90348816	45.62	0.8574
11	-1149.000	12508.01259613	46.43	0.8145
12	-805.000	10726.69854736	45.15	0.7738
13	-854.000	9944.79692841	42.04	0.7351
14	-675.000	9444.52537537	39.15	0.6983
15	-996.000	8982.15472412	37.73	0.6634
16	-641.000	8460.34339523	33.18	0.6302
17	-878.000	8088.91869354	36.99	0.5987
18	-900.000	7743.26453400	30.90	0.5688
19	-440.000	7308.49377060	36.28	0.5404
20	-620.000	6973.58507919	32.60	0.5133
21	-682.000	6640.57802200	27.54	0.4877
22	-723.000	6293.47428131	28.44	0.4633
23	-526.000	5997.62575150	26.15	0.4401
24	-879.000	5735.25471115	30.79	0.4181
25	-766.000	5501.37727356	34.19	0.3972
26	-335.000	5230.51659393	25.97	0.3774
27	-336.000	5018.08222580	25.58	0.3585
28	-562.000	4863.28819275	25.21	0.3406
29	-291.000	4693.96931839	22.90	0.3235
30	-413.000	4503.91237640	18.71	0.3074
31	-356.000	4342.97389603	19.27	0.2920
32	-370.000	4159.91967773	17.18	0.2774
33	-440.000	4091.91904068	22.00	0.2635
34	-294.000	3971.71920967	16.84	0.2503
35	-283.000	3830.33579636	20.15	0.2378
36	 -90.000	3750.55956268	19.08	0.2259
37	-308.000	3652.97681808	15.57	0.2146
38	-527.000	3675.84525681	19.19	0.2039
39	 -59.000	3639.36134338	14.67	0.1937
40	-305.000	3542.49397278	14.24	0.1840
41	-367.000	3447.80764961	16.71	0.1748
42	-231.000	3392.67900467	15.01	0.1661
43	-292.000	3298.36413765	17.03	0.1578
44	-226.000	3208.71223068	13.08	0.1499
45	-325.000	3196.99169540	22.49	0.1424
46	 -15.000	3106.94268799	12.73	0.1353
