 0	-295.000	0.00000000	27.59	1.0000
 1	-240.000	0.00000000	28.14	1.0000
 2	-247.000	0.00000000	28.60	1.0000
 3	-235.000	0.00000000	28.91	1.0000
 4	-235.000	0.00000000	27.59	1.0000
 5	-258.000	0.00000000	28.59	1.0000
 6	-251.000	0.00000000	29.43	1.0000
 7	-257.000	11.83190060	29.45	1.0000
 8	-234.000	1452.88666534	36.93	0.9000
 9	-210.000	1282.49734116	34.26	0.8100
10	-217.000	1122.83688259	32.84	0.7290
11	-175.000	1053.33724928	27.97	0.6561
12	-163.000	999.17433262	27.86	0.5905
13	-125.000	942.62327337	19.43	0.5314
14	-102.000	884.86473656	22.55	0.4783
15	 -79.000	832.03900957	20.75	0.4305
16	-126.000	786.58507872	19.72	0.3874
17	 -94.000	742.28408432	19.81	0.3487
18	 -75.000	698.88670826	19.41	0.3138
19	 -62.000	655.92803288	18.17	0.2824
20	 -37.000	618.32638407	15.83	0.2542
21	 -52.000	578.77001667	14.49	0.2288
22	 -32.000	542.39963198	14.69	0.2059
23	 -75.000	514.96612859	14.57	0.1853
24	 -42.000	487.44386530	16.91	0.1668
25	 -42.000	461.80713892	16.65	0.1501
26	 -32.000	437.76407242	16.29	0.1351
27	 -40.000	416.65379882	14.36	0.1216
28	 -22.000	394.29618120	10.63	0.1094
29	 -26.000	375.08039856	9.26	0.0985
30	 -18.000	355.32440495	13.85	0.0886
31	 -39.000	340.02142668	11.70	0.0798
32	 -21.000	325.78362799	11.69	0.0718
33	  -5.000	310.32370377	13.85	0.0646
34	 -11.000	295.83091545	15.68	0.0581
35	 -21.000	283.18343592	11.19	0.0523
36	   2.000	270.11021352	12.19	0.0471
37	 -20.000	255.87265539	11.87	0.0424
38	 -32.000	245.74299216	11.13	0.0382
39	  -8.000	235.77651024	12.57	0.0343
40	 -69.000	225.83080399	24.15	0.0309
41	-220.000	226.51174188	40.98	0.0278
42	-262.000	230.85498917	41.03	0.0250
43	-250.000	236.35031974	42.82	0.0225
44	-245.000	238.08048415	37.63	0.0203
45	-250.000	239.74793744	41.01	0.0182
46	-140.000	231.96755517	30.44	0.0164
47	 -71.000	218.35330510	17.15	0.0148
48	  -4.000	204.69856322	7.70	0.0133
49	   4.000	186.75085020	13.10	0.0120
50	   4.000	176.05997097	6.95	0.0108
51	  -4.000	163.86125374	7.74	0.0100
52	   2.000	152.76243305	6.73	0.0100
53	 -13.000	145.37522930	8.44	0.0100
54	 -23.000	137.89160883	12.71	0.0100
55	 -20.000	129.83086091	7.93	0.0100
56	 -12.000	124.84651989	14.77	0.0100
57	  -6.000	118.84971249	9.14	0.0100
58	  -7.000	112.09766513	13.64	0.0100
59	   2.000	106.43522328	12.27	0.0100
60	 -43.000	104.90145320	19.06	0.0100
61	   3.000	99.69888693	11.02	0.0100
62	   3.000	95.63703430	13.47	0.0100
63	   0.000	90.94597548	13.06	0.0100
64	   2.000	87.82534838	10.52	0.0100
65	  -1.000	83.61247402	7.80	0.0100
66	 -12.000	81.94739711	14.39	0.0100
67	   4.000	78.74717689	13.76	0.0100
68	   4.000	76.79369402	10.21	0.0100
69	  -5.000	75.43739516	11.64	0.0100
70	   8.000	72.95033544	14.53	0.0100
71	  -6.000	70.86070323	14.52	0.0100
72	   5.000	69.89495504	9.25	0.0100
73	  -1.000	68.87411535	11.18	0.0100
74	   9.000	68.32304528	14.38	0.0100
75	   1.000	68.27312943	12.27	0.0100
