 0	-305.000	0.00000000	14.78	1.0000
 1	-211.000	0.00000000	14.30	1.0000
 2	-224.000	0.00000000	14.46	1.0000
 3	-260.000	0.00000000	14.56	1.0000
 4	-229.000	0.00000000	17.41	1.0000
 5	-288.000	0.00000000	30.29	1.0000
 6	-211.000	0.00000000	19.12	1.0000
 7	-251.000	11.64979553	19.62	1.0000
 8	-229.000	1436.63202095	23.76	0.9000
 9	-209.000	1258.98615456	22.29	0.8100
10	-174.000	1083.70536137	35.34	0.7290
11	-166.000	1012.09771347	25.80	0.6561
12	-119.000	956.01922369	20.97	0.5905
13	-129.000	897.72817135	23.67	0.5314
14	-138.000	849.37488365	15.57	0.4783
15	 -82.000	807.40906525	13.08	0.4305
16	-101.000	760.30754948	15.93	0.3874
17	 -54.000	718.62565136	13.16	0.3487
18	 -86.000	679.66282558	12.89	0.3138
19	 -49.000	636.38533831	10.32	0.2824
20	 -55.000	602.22102070	9.81	0.2542
21	 -62.000	567.46398401	9.34	0.2288
22	 -45.000	537.36895609	9.90	0.2059
23	 -50.000	509.26811767	10.09	0.1853
24	 -16.000	481.82319713	7.74	0.1668
25	 -37.000	454.58270121	9.16	0.1501
26	  -5.000	429.94684601	8.86	0.1351
27	 -14.000	409.67577076	10.14	0.1216
28	 -28.000	387.61362743	9.25	0.1094
29	  -8.000	369.36276889	9.12	0.0985
30	 -52.000	352.41072655	12.96	0.0886
31	-100.000	344.63347816	13.98	0.0798
32	-115.000	340.37190938	14.72	0.0718
33	  10.000	324.56597900	9.76	0.0646
34	   2.000	309.25977802	13.26	0.0581
35	-183.000	304.61834502	20.11	0.0523
36	-220.000	306.95388103	21.43	0.0471
37	 -50.000	305.25952315	10.84	0.0424
38	 -58.000	286.28949845	9.66	0.0382
39	   1.000	270.18472552	9.70	0.0343
40	 -60.000	251.81473053	11.72	0.0309
41	 -19.000	239.56317079	7.49	0.0278
42	  -8.000	227.01739645	12.99	0.0250
43	  -8.000	211.44176722	12.13	0.0225
44	  -9.000	197.21620560	6.56	0.0203
45	 -50.000	188.89456499	9.65	0.0182
46	 -26.000	177.99564648	12.23	0.0164
47	   2.000	168.35026157	9.41	0.0148
48	 -10.000	159.69617951	7.98	0.0133
49	   2.000	152.43139589	11.15	0.0120
50	   2.000	145.28022993	7.18	0.0108
51	 -31.000	139.07531679	10.76	0.0100
52	  -3.000	133.07923585	8.07	0.0100
53	   0.000	125.77956957	7.31	0.0100
54	   2.000	120.43816209	6.93	0.0100
55	   0.000	115.21233600	12.88	0.0100
56	  -4.000	109.25738567	7.40	0.0100
57	   1.000	104.98759902	12.98	0.0100
58	  -4.000	99.44930583	12.28	0.0100
59	   0.000	95.50123686	6.87	0.0100
60	   2.000	91.58773267	7.19	0.0100
61	   3.000	87.59985459	7.75	0.0100
62	  -2.000	84.12618864	7.90	0.0100
63	   6.000	80.35290879	7.60	0.0100
64	  -7.000	77.36455065	8.05	0.0100
65	  -2.000	74.35845536	8.55	0.0100
66	   3.000	72.09772977	8.01	0.0100
67	   6.000	69.81354249	8.75	0.0100
68	   2.000	67.42819545	8.03	0.0100
69	  -9.000	65.05140683	8.92	0.0100
70	  14.000	63.33290890	10.58	0.0100
71	  12.000	61.25333205	9.53	0.0100
72	  12.000	59.33851847	14.86	0.0100
73	   7.000	58.12727576	15.11	0.0100
74	  11.000	57.39367905	15.16	0.0100
75	  13.000	55.53703338	11.82	0.0100
76	   8.000	54.31827101	14.94	0.0100
77	   8.000	53.06966814	12.85	0.0100
78	  14.000	50.92018405	10.03	0.0100
79	  13.000	48.48136607	8.80	0.0100
80	  17.000	46.86921972	11.56	0.0100
81	   3.000	45.36925903	10.58	0.0100
82	  19.000	43.15620872	9.56	0.0100
83	  15.000	41.29401383	11.24	0.0100
84	  13.000	39.78598177	13.07	0.0100
