 0	  95.230	0.00000000	23.10	1.0000
 1	  91.546	0.00000000	24.38	1.0000
 2	  94.321	0.00000000	25.59	1.0000
 3	  93.191	0.00000000	24.12	1.0000
 4	  93.151	0.00000000	25.30	1.0000
 5	  94.190	0.00000000	23.95	1.0000
 6	  93.404	0.00000000	24.64	1.0000
 7	  93.463	1.09815955	25.01	1.0000
 8	  92.740	102.52797818	28.65	0.9500
 9	  90.116	63.02209383	27.44	0.9025
10	  91.171	30.66190148	27.35	0.8574
11	  93.830	15.04787216	28.75	0.8145
12	  93.027	11.92775828	27.42	0.7738
13	  93.643	10.60137049	27.82	0.7351
14	  93.041	10.38645019	27.45	0.6983
15	  90.763	10.07419095	28.45	0.6634
16	  91.996	9.83667694	29.16	0.6302
17	  92.619	9.79346865	28.16	0.5987
18	  95.089	10.07830230	30.98	0.5688
19	  93.955	10.34010784	28.35	0.5404
20	  93.047	10.33105550	27.43	0.5133
21	  93.659	10.31503788	28.62	0.4877
22	  93.603	10.28629581	29.09	0.4633
23	  92.698	10.10057949	28.42	0.4401
24	  93.917	10.32955813	27.22	0.4181
25	  93.668	10.60492593	30.43	0.3972
26	  94.103	10.58854327	30.46	0.3774
27	  94.747	10.44337647	28.80	0.3585
28	  94.576	10.61683660	28.66	0.3406
29	  93.316	10.72823066	27.83	0.3235
30	  93.579	10.74361607	28.90	0.3074
31	  92.689	10.55409692	29.17	0.2920
32	  94.391	10.71403394	29.03	0.2774
33	  94.203	10.67453893	29.14	0.2635
34	  94.008	11.13879108	29.32	0.2503
35	  95.292	10.93062945	30.00	0.2378
36	  93.424	10.74372276	29.44	0.2259
37	  95.251	10.39039145	31.05	0.2146
38	  95.386	10.28639444	30.41	0.2039
39	  95.070	10.05293780	32.44	0.1937
40	  93.677	10.18614233	29.14	0.1840
41	  93.387	10.22224526	28.51	0.1748
42	  95.109	10.06935894	29.72	0.1661
43	  95.412	9.90788982	29.68	0.1578
44	  95.065	9.81696258	28.11	0.1499
45	  94.421	9.63704224	27.69	0.1424
46	  95.382	9.99884546	30.08	0.1353
47	  94.555	10.12284575	29.61	0.1285
48	  95.453	9.98700098	28.85	0.1221
49	  95.404	9.82016993	30.02	0.1160
50	  95.305	9.37211515	30.24	0.1102
51	  95.109	9.25162881	30.20	0.1047
52	  95.213	8.89796304	29.62	0.0994
53	  95.210	8.60772130	29.94	0.0945
54	  94.827	8.50059476	29.13	0.0897
55	  94.706	8.25967661	31.25	0.0853
56	  94.164	7.88154411	31.41	0.0810
57	  95.147	7.57773443	31.28	0.0769
58	  95.313	7.23519933	30.33	0.0731
59	  94.598	7.19846489	30.45	0.0694
60	  95.499	6.96342224	29.53	0.0660
61	  95.578	6.91603360	28.85	0.0627
62	  95.498	6.85117218	29.82	0.0595
63	  95.406	6.50250366	29.83	0.0566
64	  95.515	6.46885455	28.47	0.0537
65	  95.560	6.33244612	31.19	0.0510
66	  95.565	6.24956390	29.79	0.0485
67	  93.978	5.96150086	30.88	0.0461
68	  94.692	5.80403388	31.21	0.0438
69	  95.444	5.49639914	30.48	0.0416
70	  94.807	5.31235969	32.11	0.0395
71	  95.589	5.18236436	30.16	0.0375
72	  95.383	5.04637078	30.64	0.0356
73	  95.359	4.85084241	31.30	0.0339
74	  95.240	4.54153476	30.60	0.0322
75	  95.160	4.41384945	32.23	0.0306
76	  94.239	4.14352769	32.36	0.0290
77	  95.115	4.02667679	32.52	0.0276
78	  94.758	3.84882558	31.25	0.0262
79	  94.849	3.63067076	39.16	0.0249
80	  95.300	3.42708823	31.64	0.0236
81	  94.559	3.27123218	31.31	0.0225
82	  94.231	3.10468484	32.37	0.0213
83	  93.892	2.98959825	32.94	0.0203
84	  93.781	2.89021733	32.76	0.0193
85	  93.726	2.75756847	31.27	0.0183
86	  93.779	2.61142298	32.11	0.0174
87	  93.772	2.41426346	32.46	0.0165
88	  93.797	2.27098753	32.25	0.0157
89	  93.787	2.12996099	32.80	0.0149
90	  93.622	2.04498454	32.06	0.0142
91	  93.631	1.92060791	33.14	0.0135
92	  93.741	1.85335302	32.65	0.0128
93	  93.807	1.74701191	33.69	0.0121
94	  93.947	1.66677173	32.87	0.0115
95	  95.161	1.60225134	32.87	0.0110
96	  94.603	1.52124393	32.61	0.0104
97	  93.580	1.47544248	31.08	0.0100
98	  93.849	1.40801225	33.26	0.0100
99	  93.157	1.35026370	33.65	0.0100
100	  93.850	1.26216181	33.58	0.0100
101	  93.745	1.20627538	33.15	0.0100
102	  93.722	1.13894335	32.15	0.0100
103	  93.915	1.05855977	32.20	0.0100
104	  94.211	1.01165359	29.51	0.0100
105	  94.153	0.93916888	32.93	0.0100
106	  93.696	0.89045596	33.57	0.0100
107	  93.646	0.85019921	33.54	0.0100
108	  94.150	0.83996134	33.83	0.0100
109	  95.452	0.79549348	32.43	0.0100
110	  95.456	0.77395963	32.45	0.0100
111	  94.134	0.74501429	34.18	0.0100
112	  93.721	0.74414877	33.10	0.0100
113	  93.690	0.72117347	32.87	0.0100
114	  93.802	0.66669478	32.17	0.0100
115	  93.851	0.66313855	33.23	0.0100
116	  93.861	0.62004245	31.66	0.0100
117	  93.677	0.56859759	33.24	0.0100
118	  93.469	0.55253627	32.70	0.0100
119	  93.617	0.53047069	34.95	0.0100
120	  93.719	0.51100945	34.25	0.0100
121	  93.664	0.48593163	34.31	0.0100
122	  93.597	0.49104746	32.28	0.0100
123	  93.476	0.47578591	35.33	0.0100
124	  93.437	0.44299134	34.60	0.0100
125	  93.550	0.42338417	34.56	0.0100
126	  93.410	0.40165966	34.72	0.0100
127	  93.516	0.38854777	35.31	0.0100
128	  93.389	0.37123351	34.61	0.0100
129	  93.487	0.35475127	35.18	0.0100
130	  93.470	0.33630004	34.68	0.0100
131	  93.666	0.32765027	35.39	0.0100
132	  93.781	0.31079918	34.80	0.0100
133	  93.754	0.29189172	34.77	0.0100
134	  93.442	0.28183947	35.15	0.0100
135	  93.346	0.26924537	35.32	0.0100
136	  94.142	0.25912420	35.71	0.0100
137	  94.901	0.25084970	35.54	0.0100
138	  94.910	0.24874027	34.78	0.0100
139	  94.339	0.23786437	35.85	0.0100
140	  93.562	0.23022236	34.94	0.0100
141	  94.770	0.22002666	33.03	0.0100
142	  95.060	0.21493346	33.67	0.0100
143	  95.080	0.20547429	34.96	0.0100
144	  95.064	0.20683226	33.14	0.0100
145	  95.094	0.20647432	31.80	0.0100
146	  95.014	0.19920788	33.16	0.0100
147	  95.078	0.19650696	31.42	0.0100
148	  95.134	0.19728669	32.04	0.0100
149	  95.112	0.18769167	33.83	0.0100
150	  95.003	0.18338817	33.03	0.0100
151	  94.915	0.18214880	29.54	0.0100
152	  95.295	0.18233654	34.76	0.0100
153	  95.543	0.18396318	32.25	0.0100
154	  95.218	0.18159750	36.20	0.0100
155	  95.164	0.18444665	35.76	0.0100
156	  95.454	0.18527088	37.37	0.0100
157	  95.326	0.18919846	37.36	0.0100
158	  95.368	0.18247790	37.05	0.0100
159	  95.573	0.17324377	37.19	0.0100
160	  95.606	0.16500043	53.13	0.0100
161	  95.496	0.15677014	37.28	0.0100
162	  95.408	0.15167048	36.41	0.0100
163	  95.480	0.14736378	36.27	0.0100
164	  95.326	0.14346558	37.19	0.0100
165	  94.922	0.14153339	36.83	0.0100
166	  95.245	0.13788287	36.99	0.0100
167	  95.295	0.13814649	37.13	0.0100
168	  95.284	0.13951763	36.88	0.0100
169	  95.393	0.14585465	37.45	0.0100
170	  95.428	0.14298562	35.96	0.0100
